Name,Code,Altitude,Easting,Northing,Subregion,Region,Description,Longitude,Latitude
Gepa del Camell,205,1.204,400600.0,4606607.0,Ecos,Sant Jeroni,"Aquesta roca juntament amb la veïna cota 206 amb la qual està unida per un coll prominent i allargassat formen l’anomenat Camell dels Ecos, formació prominent i ben característica d’aquesta regió. La Gepa del Camell també és anomenada per alguns com la Gorra, nom que és dóna també a la cota 275 situada al costat del Musclet. Junt amb el Cap del Camell formen l’anomenat Camell dels Ecos. La primera ascensió la feren Josep Aleix i Lluís Colomines el 13 de juny de 1948.",1.8071316439752245,41.60498699116187
La Bandereta o Agulla Ven-Suri-Ven,37,1.032,398508.0,4607065.0,Saques,Agulles,"Aquest agulla presenta una gran paret en la muralla nord-nord-est de la regió d’Agulles. Aquesta agulla té dos noms. L’agulla es deia, originalment, La Bandereta. Però la cordada Torras-Nubiola, al trobar escrit en el llibre de registre situat en el nom e",1.7819540240314231,41.608848185465824
La Barretina de Patriarques,356,1.111,401495.0,4606174.0,Sant Antoni,Sant Jeroni,Aquesta roca té un coll amb la roca 355.,1.817941225911197,41.601198598198216
La Bessona Inferior,47,1.056,398708.0,4607092.0,Saques,Agulles,Està situada a llevant de la Bessona Superior i separada per un petit collet.,1.784349218453222,41.60911673112082
La Bessona Superior,46,1.057,398685.0,4607084.0,Saques,Agulles,"Aquest agulla limita, per la seva part oest, amb la Filigrana i per l’est per un petit collet que la separa de la Bessona inferior. Per la seva forma, les dues Bessones, aporten una imatge característica a la zona de les agulles.",1.784074597850436,41.609041770197095
La Bitlla,58,1.016,398779.0,4607001.0,Bola,,"Seguint més cap el nord, sempre en direcció a la Roca de la Partió, es troba un monòlit conegut com la Bitlla. Durant temps fou un monòlit difícil d’escalar.",1.7852165120938024,41.60830625934963
La Bola de la Partió,57,1.038,398783.0,4607033.0,Bola,,"Es considerada per alguns com l'agulla més majestuosa de Montserrat. La seva toponímia descriu perfectament aquesta agulla, ja que és un monòlit coronat per una considerable bola. El nom de la partió prové de temps antic, ja que es considerava fita per fi",1.7852591005774898,41.6085949347192
La Boleta del Portell Estret,123,1.045,399065.0,4607256.0,Centenar,Frares Encantats,Es troba abocada al damunt mateix del coll d'Agulles o Portell Estret per la banda est.,1.7886051806217762,41.61063881625852
La Boleta Foradada,105,1.08,399260.0,4607258.0,Centenar,Frares Encantats,"Aquesta peculiar agulla es troba entre el serrat del Centenar i la Nina, de la qual està separada per una accidentada torrentada on s'aixeca l'agulla del Melindro. Com el seu nom ja ho indica, es tracta d'una bola de roca assentada  damunt d’un pedestal.",1.7909446802401308,41.610681461676265
La Boteruda,27,983.0,398519.0,4606937.0,Saques,Agulles,No confondre aquesta agulla amb una altra d’aquesta regió anomenada Boteruda del Gra. Aquest agulla està al costat est del Gep Llarg.,1.78210769225741,41.60769691262378
La Boteruda del Gra,53,1.086,398808.0,4607197.0,Bola,,"És una important agulla, la més alta de la carena que lliga amb el Cap del Guerrer. La seva cara nord forma part de la paret nord del massís. El topònim d’aquest agulla prové del fet que té un prominent sortint rocós que recorda a un gra. No confondre aqu",1.7855313676898268,41.61007496609418
La Cadireta o Roca del Centellar,70,899.0,398890.0,4607482.0,Bola,,La formació de la Cadireta antigament se la coneixia amb el nom de la Roca del Centellar. Té una forma totalment identificable i característica.,1.7864671823130691,41.612651854985735
La Cajoleta,s/n,906.0,400496.0,4605633.0,Montgròs,Sant Jeroni,Es troba a la part oest de la Boleta dels Plecs i per damunt d'aquesta roca. Des del torrent del Migdia aquesta roca presenta una grandiosa paret sud i un gran balma.,1.8060455395843087,41.59620283817721
La Cajoleta,s/n,906.0,400496.0,4605633.0,Montgròs,Sant Jeroni,Es troba a la part oest de la Boleta dels Plecs i per damunt d'aquesta roca. Des del torrent del Migdia aquesta roca presenta una grandiosa paret sud i un gran balma.,1.8060455395843087,41.59620283817721
La Campana,438,957.0,401802.0,4605096.0,Bellavista,Magdalenes,Aquesta roca està situada a la part esquerra del coll dels Pollegons baixant pel Serrat de Bellavista. És veïna del Rave.,1.8218010581546347,41.591528598968374
La Caputxa o Agulla Vicenç Barbé,132,1.037,399064.0,4607087.0,Centenar,Frares Encantats,"Aquesta agulla ha estat durant temps una de les roques mes temudes de Montserrat. Ha estat l’agulla que durant més temps va imposar un gran respecte car, mentre intentava fer-hi la primera ascensió fatalment hi perdé la vida en Vicenç Barbé. El camí de la",1.7886216564662352,41.60911680015489
La Carota,536,1.046,402700.0,4605653.0,Flautats,Sant Salvador,"Agulla per damunt de la Nineta, en la mateixa carena que està a la dreta de la canal que acaba a l’ermita de la Santíssima Trinitat.",1.8324828804382105,41.59665452430252
La Cua del Bacallà o Agulla Salvat Papasseit,190,1.06,399539.0,4606915.0,Frares,Frares Encantats,"Està a la mateixa carena de l'Enclusa i el Nas, queda per sota d'aquest per la seva part sud.",1.7943499699989809,41.60762781322097
La Desgraciada,337,1.154,401202.0,4606127.0,Albarda,Sant Jeroni,Aquesta agulla està separada de l'Albarda Castellana per un collet. És un esvelt monolit que destaca a un extrem que es mira a l'Albarda,1.8144337004253654,41.600739144925726
La Destantagada,s/n,810.0,398881.0,4605974.0,Mranda del Príncep,,,1.7866136801831378,41.599070777531225
La Doble – Cota 423,423,1.042,401980.0,4604856.0,La Plantació,Magdalenes,"És una gran roca a la part nord del torrent dels Llorers i és l’inici d’una llarga carena que baixa cap al sud. Aquesta carena ha estat anomenada com la Procesó dels Monjos. Aquesta roca té dues puntes, la 423 al nord i la 424 al sud. La primera punta. Dóna la impressió que estigui formada per dues puntes, semblant a una gran gepa de camell.",1.8239755354010794,41.58938916465178
La Doble – cota 424,424,1.041,401967.0,4604824.0,La Plantació,Magdalenes,"És una gran roca a la part nord del torrent dels Llorers i és l’inici d’una llarga carena que baixa cap al sud. Aquesta carena ha estat anomenada com la Procesó dels Monjos. Aquesta roca té dues puntes, la 423 al nord i la 424 al sud. La primera punta. Dóna la impressió que estigui formada per dues puntes, semblant a una gran gepa de camell.",1.8238248268054849,41.58909939609643
La Figuereta,34,1.012,398509.0,4607042.0,Saques,Agulles,"El nom d’aquesta agulla prové per una figuera que es troba al inici de la canal sota la gran llastra de la paret oest d’aquesta roca. La Figuereta és una agulla, alguns en diuen puro, que es troba en la part oest de la muralla nord-oest per sobre del Sena",1.7819699191984038,41.60864119200239
La Filigrana,45,1.024,398654.0,4607083.0,Saques,Agulles,Segons Josep Barberà per sota de l’agulla de l’Arbret i dels Ossos hi a un grup de roques situades al límit del canal del Cirerer (part alta del torrent de les Boïgues). La Filigrana és una agulla de proporcions petita. Tothom descriu aquesta agulla com l,1.7837028031637583,41.609028829711825
La Flama o el Didal,580,1.09,402498.0,4605638.0,Flautats,Sant Salvador,Petita agulla en forma de didal situada al peu del Flautat-505 per la seva cara nord.,1.8300619778006357,41.59649480538784
la Foca,291,951.0,399733.0,4606104.0,Naps,Ecos,,1.7968134039172747,41.60034890547729
La Geperuda,s/n,765.0,399518.0,4605790.0,Faraó,,"Es troba a la part esquerra del torrent de la Coma dels Naps de Baix i enfront mateix de l’agulla Fina, que està a l’altra banda, i veïna de la vessant sud-oest de l’agulla de l’Artíjol. La primer ascensió és de J.M. Torras el 8 de juny de 1952",1.794286629289138,41.597494214110554
La Gorra,275,876.0,399356.0,4605904.0,Roca Roja,Ecos,"Aquest roca resta a l'esquerra del Musclet, a la qual la uneix un coll.",1.7923240172517496,41.59850041695955
la Gorra Marinera,406,1.097,402372.0,4604795.0,Les Gorres,Magdalenes,"Agulla veïna de la Magdalena Inferior i la més propera, dins del grup anomenat les Gorres, a l’estació del funicular de Sant Joan. Per la seva base passa el camí nou de Sant Jeroni. En aquesta roca es troba l’ermita de Sant Jaume. Anteriorment era anomenada com a roca de Sant Jaume.",1.8286876570402277,41.58888784061413
La Granota,492,886.0,403029.0,4605015.0,Santa Cova,Magdalenes,"Queda sota la cota 493, baixant la mateixa carena",1.8365330073071913,41.59094906819372
La Mamella,425,1.029,401926.0,4604820.0,La Plantació,Magdalenes,Es la roca mes esvelta d’aquesta secció situada ben be a sota de la roca de la Doble. Fa coll amb la Mamelleta.,1.8233336730801957,41.58905834158275
La Mamelleta,426,1.031,401933.0,4604865.0,La Plantació,Magdalenes,Gran roca sota l’agulla de la Miranda de la Mamella. Està entre la canal de la Triple i la canal de la Mamella. Pertany al grup de la Processo dels Monjos.,1.8234102812762014,41.58946444448928
La Mamelluda,117,1.057,399103.0,4607094.0,Centenar,Frares Encantats,"El camí de la travessa de Frares Encantats, un cop deixat enrere la Nana i per anar a la canal Ampla es passa per la vessant oest d’aquest allargassada roca. El seu no prové de dues protuberàncies rocoses en la seva part superior. Per la part inferior s’i",1.7890884334898811,41.60918476759426
La Màquina de Tren,90,956.0,398844.0,4606904.0,Bola,,"Seguint pel torrent de la Partió s’arriba al camí que uneix la Portella amb coll de Port. En aquesta cruïlla, entre aquesta canal i la canal Ampla es troba la Màquina de Tren. El seu nom inicial era l’agulla del Refugi per la seva proximitat al refugi Vic",1.786012805615465,41.607440988790586
La Miranda dels Ossos,51,1.067,398713.0,4607202.0,Saques,Agulles,Aquesta agulla es troba en la part nord de l’anterior i està integrada en la paret nord d’Agulles. Al seu peu neix el torrent que limita aquesta secció.,1.7843906144937334,41.610107943143944
La Mòmia,509,1.127,402614.0,4605542.0,Monestir o sant Benet,,Gran roca veïna de la roca de Sant Salvador per la seva cara est. Coneguda antigament amb el nom del Canonge.,1.831469192355876,41.5956444389858
La Momieta,510,1.078,402648.0,4605543.0,Monestir o sant Benet,,Roca situada a l’est de la Mòmia. Antigament se li donava el nom d’Orella de la Momia.,1.8318769130662458,41.595657589830715
la Monja,138,1.143,399362.0,4607220.0,Frares,Frares Encantats,"Es troba enfront mateix de la  Miranda del Lloro i abocada als Brucs, paral·lela al Lloro a l'altra banda de la canal que origina el torrent del Lloro. Pel mig del Lloro y la Monja baixa aquesta canal que es forma en un replà que es troba en el coll que f",1.7921749799045286,41.610352128203395
La Nana,115,1.073,399137.0,4607125.0,Centenar,Frares Encantats,Es troba al costat del Morro Pla del qual està separada per un petit planell. El camí de la travessa dels Frares Encantats passa per la seva cara nord.,1.7894911762880585,41.60946822780452
La Nina,106,1.082,399283.0,4607238.0,Centenar,Frares Encantats,"Segons Josep Barberà és una de les roques més perfectes de Montserrat, formant una capriciosa silueta molt proporcionada. Queda a tocar del camí que des de la canal Ampla mena al Lloro després de deixar enrere la Monja.",1.7912240237939936,41.61050425875595
La Nineta,537,1.036,402715.0,4605650.0,Flautats,Sant Salvador,Agulla veïna per un coll a la part nord-est amb la Boleta de Trinitats o Quarta de Trinitats. Queda sota de la roca de la Carota.,1.832663318592844,41.59662933550344
La Palangana,38,1.035,398510.0,4607089.0,Saques,Agulles,"Aquest agulla forma l’angle que marca el gir de la paret oest de la regió d’Agulles cap la seva part nord. La Palangana està separada de la Bandereta per un petit collet,",1.7819739558231737,41.6090645655962
La Panxa del Bisbe,520,1.047,402261.0,4605310.0,Monestir o sant Benet,,"Gran roca es l’ultima d’una carena descendent des de la roca de Sant Salvador, vers el sud. Està propera a la carena que conté l’agulla del Pla dels Ocells. Durant uns anys es conegué amb el nom de l’Antipàtica. És perfectament identificable per la seva forma característica.",1.8272722337968506,41.59351205805973
La Panxeta,52,1.068,398782.0,4607179.0,Bola,,És una roca situada al costat de la Boteruda del Gra.,1.7852224341828247,41.60990957499275
La Patata,172,1.05,399386.0,4607154.0,Frares,Frares Encantats,"Aquesta roca es troba tot seguit del punt on el camí de la travessa de la regió dels Frares Encantats gira 90º al costat del Dit. Seguint el camí, que ara ja transcorre per la canal o torrent del Lloro, en direcció a aquesta agulla a la dreta hi ha la Pat",1.7924740437059845,41.609760805533135
La Pera,s/n,1.111,401098.0,4606686.0,Serrat del Moro,,Està sota de les Foradades i adossada a la canal que baixa del cim de Sant Jeroni; gairebé als últims graons de les escales que arriben al punt culminant de Montserrat. Aquesta agulla està enganxa pel coll als cingles.,1.8130937101391043,41.60576026342695
La Petitona,75,1.051,398788.0,4607216.0,Bola,,Es una petita roca situada al peu de la Boteruda del Gra. La cara nord d’aquesta agulla està integrada en la paret nord del massís.,1.785288176913503,41.610243530160716
La Petxina,305,1.11,400787.0,4606584.0,Sant Jeroni,Sant Jeroni,Conjunt de roques adossades a la paret est de les Talaies.,1.809379114217487,41.6048031293266
La Pilota,390,1.042,400818.0,4606445.0,Sant Jeroni,Sant Jeroni,"Acabat el sector de sota el camí del Camell, a la part de dalt i prop del peu de la muralla de Sant Jeroni hi ha aquesta agulla batejada així per la seva forma esfèrica.",1.809774063980896,41.60355523849492
La Porra,530,1.105,402574.0,4605697.0,Flautats,Sant Salvador,Primera agulla d’una cadena descendent per la vessant nord des dels Flautats.,1.8309641391460518,41.597035400910606
La Proa (Roca Vella),261,838.0,399309.0,4605841.0,Roca Roja,Ecos,"Aquesta és la roca que acaba el serrat del Cabrit i queda damunt de l'indret on s'ajunten els torrents de la Coma dels Naps de Dalt i de Baix, o torrent del Clot del Tambor, per bé que a molta alçada. A l'esquerra hi ha la Roca Roja, amb la qual clou el serrat i es precipita en els torrents. Cal no confondre-la amb l'agulla de la Vella: la que ara ens ocupa es troba sota el grup del Musclet, Veïna del Musclet i la Gorra. En el llibre d'en Josep Barberà (Montserrat Pam a Pam) aquesta agulla s'anomena Roca Vella, però els escaladors han popularitzat el nom de Proa. La primera ascensió la feren JM Torres i J. Nubiola el 19 de setembre de 1980.",1.7917707450739462,41.5979271583855
La Puça,s/n,673.0,402181.0,4603452.0,Boirafua,,Roca grosa que es troba al costat del camí de les Bateries entre la roca Llisa i la roca dels Polls.Manel Punsolà l’ha numerat com 925,1.8266155536578392,41.576770180091934
La Punxa,531,1.096,402574.0,4605707.0,Flautats,Sant Salvador,Segona agulla d’una cadena descendent per la vessant nord des dels Flautats i veïna de la Porra.,1.8309625138692158,41.59712545513966
